"IDDETNetHours","Program","Location","DateEx","NetID","NetHours"
5899,"FMMP2015","MBO",9/27/2015 0:00:00,"A1",5.00
5900,"FMMP2015","MBO",9/27/2015 0:00:00,"A2",5.00
5901,"FMMP2015","MBO",9/27/2015 0:00:00,"B2",5.00
5902,"FMMP2015","MBO",9/27/2015 0:00:00,"B3",5.00
5903,"FMMP2015","MBO",9/27/2015 0:00:00,"C1",5.00
5904,"FMMP2015","MBO",9/27/2015 0:00:00,"C2",5.00
5905,"FMMP2015","MBO",9/27/2015 0:00:00,"D1",5.00
5906,"FMMP2015","MBO",9/27/2015 0:00:00,"D2",5.00
5907,"FMMP2015","MBO",9/27/2015 0:00:00,"D3",5.00
5908,"FMMP2015","MBO",9/27/2015 0:00:00,"D4",5.00
5909,"FMMP2015","MBO",9/27/2015 0:00:00,"E1",5.00
5910,"FMMP2015","MBO",9/27/2015 0:00:00,"E2",5.00
5911,"FMMP2015","MBO",9/27/2015 0:00:00,"H1",5.00
5912,"FMMP2015","MBO",9/27/2015 0:00:00,"H2",5.00
5913,"FMMP2015","MBO",9/27/2015 0:00:00,"N1",5.00
5914,"FMMP2015","MBO",9/27/2015 0:00:00,"N3",5.00
5915,"FMMP2015","MBO",9/28/2015 0:00:00,"A1",5.00
5916,"FMMP2015","MBO",9/28/2015 0:00:00,"A2",5.00
5917,"FMMP2015","MBO",9/28/2015 0:00:00,"B2",5.00
5918,"FMMP2015","MBO",9/28/2015 0:00:00,"B3",5.00
5919,"FMMP2015","MBO",9/28/2015 0:00:00,"C1",5.00
5920,"FMMP2015","MBO",9/28/2015 0:00:00,"C2",5.00
5921,"FMMP2015","MBO",9/28/2015 0:00:00,"D1",5.00
5922,"FMMP2015","MBO",9/28/2015 0:00:00,"D2",5.00
5923,"FMMP2015","MBO",9/28/2015 0:00:00,"D3",5.00
5924,"FMMP2015","MBO",9/28/2015 0:00:00,"D4",5.00
5925,"FMMP2015","MBO",9/28/2015 0:00:00,"E1",5.00
5926,"FMMP2015","MBO",9/28/2015 0:00:00,"E2",5.00
5927,"FMMP2015","MBO",9/28/2015 0:00:00,"H1",5.00
5928,"FMMP2015","MBO",9/28/2015 0:00:00,"H2",5.00
5929,"FMMP2015","MBO",9/28/2015 0:00:00,"N1",5.00
5930,"FMMP2015","MBO",9/28/2015 0:00:00,"N3",5.00
5931,"FMMP2015","MBO",9/29/2015 0:00:00,"A1",5.00
5932,"FMMP2015","MBO",9/29/2015 0:00:00,"A2",5.00
5933,"FMMP2015","MBO",9/29/2015 0:00:00,"B2",5.00
5934,"FMMP2015","MBO",9/29/2015 0:00:00,"B3",5.00
5935,"FMMP2015","MBO",9/29/2015 0:00:00,"C1",5.00
5936,"FMMP2015","MBO",9/29/2015 0:00:00,"C2",5.00
5937,"FMMP2015","MBO",9/29/2015 0:00:00,"D1",5.00
5938,"FMMP2015","MBO",9/29/2015 0:00:00,"D2",5.00
5939,"FMMP2015","MBO",9/29/2015 0:00:00,"D3",5.00
5940,"FMMP2015","MBO",9/29/2015 0:00:00,"D4",5.00
5941,"FMMP2015","MBO",9/29/2015 0:00:00,"E1",5.00
5942,"FMMP2015","MBO",9/29/2015 0:00:00,"E2",5.00
5943,"FMMP2015","MBO",9/29/2015 0:00:00,"H1",5.00
5944,"FMMP2015","MBO",9/29/2015 0:00:00,"H2",5.00
5945,"FMMP2015","MBO",9/29/2015 0:00:00,"N1",5.00
5946,"FMMP2015","MBO",9/29/2015 0:00:00,"N3",5.00
5947,"FMMP2015","MBO",9/30/2015 0:00:00,"A1",0.50
5948,"FMMP2015","MBO",9/30/2015 0:00:00,"A2",0.50
5949,"FMMP2015","MBO",9/30/2015 0:00:00,"C1",0.50
5950,"FMMP2015","MBO",9/30/2015 0:00:00,"C2",0.50
5951,"FMMP2015","MBO",9/30/2015 0:00:00,"D1",0.50
5952,"FMMP2015","MBO",9/30/2015 0:00:00,"D2",0.50
5953,"FMMP2015","MBO",9/30/2015 0:00:00,"D3",0.50
5954,"FMMP2015","MBO",9/30/2015 0:00:00,"D4",0.50
5955,"FMMP2015","MBO",9/30/2015 0:00:00,"E1",0.50
5956,"FMMP2015","MBO",9/30/2015 0:00:00,"E2",0.50
5957,"FMMP2015","MBO",9/30/2015 0:00:00,"H1",0.50
5958,"FMMP2015","MBO",9/30/2015 0:00:00,"H2",0.50
5959,"FMMP2015","MBO",10/1/2015 0:00:00,"A1",5.00
5960,"FMMP2015","MBO",10/1/2015 0:00:00,"A2",5.00
5961,"FMMP2015","MBO",10/1/2015 0:00:00,"B2",5.00
5962,"FMMP2015","MBO",10/1/2015 0:00:00,"B3",5.00
5963,"FMMP2015","MBO",10/1/2015 0:00:00,"C1",5.00
5964,"FMMP2015","MBO",10/1/2015 0:00:00,"C2",5.00
5965,"FMMP2015","MBO",10/1/2015 0:00:00,"D1",5.00
5966,"FMMP2015","MBO",10/1/2015 0:00:00,"D2",5.00
5967,"FMMP2015","MBO",10/1/2015 0:00:00,"D3",5.00
5968,"FMMP2015","MBO",10/1/2015 0:00:00,"D4",5.00
5969,"FMMP2015","MBO",10/1/2015 0:00:00,"E1",5.00
5970,"FMMP2015","MBO",10/1/2015 0:00:00,"E2",5.00
5971,"FMMP2015","MBO",10/1/2015 0:00:00,"H1",5.00
5972,"FMMP2015","MBO",10/1/2015 0:00:00,"H2",5.00
5973,"FMMP2015","MBO",10/1/2015 0:00:00,"N1",5.00
5974,"FMMP2015","MBO",10/1/2015 0:00:00,"N3",5.00
5975,"FMMP2015","MBO",10/2/2015 0:00:00,"A1",5.00
5976,"FMMP2015","MBO",10/2/2015 0:00:00,"A2",5.00
5977,"FMMP2015","MBO",10/2/2015 0:00:00,"B2",5.00
5978,"FMMP2015","MBO",10/2/2015 0:00:00,"B3",5.00
5979,"FMMP2015","MBO",10/2/2015 0:00:00,"C1",5.00
5980,"FMMP2015","MBO",10/2/2015 0:00:00,"C2",5.00
5981,"FMMP2015","MBO",10/2/2015 0:00:00,"D1",5.00
5982,"FMMP2015","MBO",10/2/2015 0:00:00,"D2",5.00
5983,"FMMP2015","MBO",10/2/2015 0:00:00,"D3",5.00
5984,"FMMP2015","MBO",10/2/2015 0:00:00,"D4",5.00
5985,"FMMP2015","MBO",10/2/2015 0:00:00,"E1",5.00
5986,"FMMP2015","MBO",10/2/2015 0:00:00,"E2",5.00
5987,"FMMP2015","MBO",10/2/2015 0:00:00,"H1",5.00
5988,"FMMP2015","MBO",10/2/2015 0:00:00,"H2",5.00
5989,"FMMP2015","MBO",10/2/2015 0:00:00,"N1",5.00
5990,"FMMP2015","MBO",10/2/2015 0:00:00,"N3",5.00
5991,"FMMP2015","MBO",10/3/2015 0:00:00,"A1",5.00
5992,"FMMP2015","MBO",10/3/2015 0:00:00,"A2",5.00
5993,"FMMP2015","MBO",10/3/2015 0:00:00,"B2",4.00
5994,"FMMP2015","MBO",10/3/2015 0:00:00,"B3",4.00
5995,"FMMP2015","MBO",10/3/2015 0:00:00,"C1",5.00
5996,"FMMP2015","MBO",10/3/2015 0:00:00,"C2",5.00
5997,"FMMP2015","MBO",10/3/2015 0:00:00,"D1",5.00
5998,"FMMP2015","MBO",10/3/2015 0:00:00,"D2",5.00
5999,"FMMP2015","MBO",10/3/2015 0:00:00,"D3",5.00
6000,"FMMP2015","MBO",10/3/2015 0:00:00,"D4",5.00
6001,"FMMP2015","MBO",10/3/2015 0:00:00,"E1",5.00
6002,"FMMP2015","MBO",10/3/2015 0:00:00,"E2",5.00
6003,"FMMP2015","MBO",10/3/2015 0:00:00,"H1",5.00
6004,"FMMP2015","MBO",10/3/2015 0:00:00,"H2",5.00
6005,"FMMP2015","MBO",10/3/2015 0:00:00,"N1",4.00
6006,"FMMP2015","MBO",10/3/2015 0:00:00,"N3",4.00
6007,"FMMP2015","MBO",10/4/2015 0:00:00,"A1",5.00
6008,"FMMP2015","MBO",10/4/2015 0:00:00,"A2",5.00
6009,"FMMP2015","MBO",10/4/2015 0:00:00,"B2",5.00
6010,"FMMP2015","MBO",10/4/2015 0:00:00,"B3",5.00
6011,"FMMP2015","MBO",10/4/2015 0:00:00,"C1",5.00
6012,"FMMP2015","MBO",10/4/2015 0:00:00,"C2",5.00
6013,"FMMP2015","MBO",10/4/2015 0:00:00,"D1",5.00
6014,"FMMP2015","MBO",10/4/2015 0:00:00,"D2",5.00
6015,"FMMP2015","MBO",10/4/2015 0:00:00,"D3",5.00
6016,"FMMP2015","MBO",10/4/2015 0:00:00,"D4",5.00
6017,"FMMP2015","MBO",10/4/2015 0:00:00,"E1",5.00
6018,"FMMP2015","MBO",10/4/2015 0:00:00,"E2",5.00
6019,"FMMP2015","MBO",10/4/2015 0:00:00,"H1",5.00
6020,"FMMP2015","MBO",10/4/2015 0:00:00,"H2",5.00
6021,"FMMP2015","MBO",10/4/2015 0:00:00,"N1",5.00
6022,"FMMP2015","MBO",10/4/2015 0:00:00,"N3",5.00
6023,"FMMP2015","MBO",10/5/2015 0:00:00,"A1",5.00
6024,"FMMP2015","MBO",10/5/2015 0:00:00,"A2",5.00
6025,"FMMP2015","MBO",10/5/2015 0:00:00,"B2",5.00
6026,"FMMP2015","MBO",10/5/2015 0:00:00,"B3",5.00
6027,"FMMP2015","MBO",10/5/2015 0:00:00,"C1",5.00
6028,"FMMP2015","MBO",10/5/2015 0:00:00,"C2",5.00
6029,"FMMP2015","MBO",10/5/2015 0:00:00,"D1",5.00
6030,"FMMP2015","MBO",10/5/2015 0:00:00,"D2",5.00
6031,"FMMP2015","MBO",10/5/2015 0:00:00,"D3",5.00
6032,"FMMP2015","MBO",10/5/2015 0:00:00,"D4",5.00
6033,"FMMP2015","MBO",10/5/2015 0:00:00,"E1",5.00
6034,"FMMP2015","MBO",10/5/2015 0:00:00,"E2",5.00
6035,"FMMP2015","MBO",10/5/2015 0:00:00,"H1",5.00
6036,"FMMP2015","MBO",10/5/2015 0:00:00,"H2",5.00
6037,"FMMP2015","MBO",10/5/2015 0:00:00,"N1",5.00
6038,"FMMP2015","MBO",10/5/2015 0:00:00,"N3",5.00
6039,"FMMP2015","MBO",10/6/2015 0:00:00,"A1",5.00
6040,"FMMP2015","MBO",10/6/2015 0:00:00,"A2",5.00
6041,"FMMP2015","MBO",10/6/2015 0:00:00,"B2",5.00
6042,"FMMP2015","MBO",10/6/2015 0:00:00,"B3",5.00
6043,"FMMP2015","MBO",10/6/2015 0:00:00,"C1",5.00
6044,"FMMP2015","MBO",10/6/2015 0:00:00,"C2",5.00
6045,"FMMP2015","MBO",10/6/2015 0:00:00,"D1",5.00
6046,"FMMP2015","MBO",10/6/2015 0:00:00,"D2",5.00
6047,"FMMP2015","MBO",10/6/2015 0:00:00,"D3",5.00
6048,"FMMP2015","MBO",10/6/2015 0:00:00,"D4",5.00
6049,"FMMP2015","MBO",10/6/2015 0:00:00,"E1",5.00
6050,"FMMP2015","MBO",10/6/2015 0:00:00,"E2",5.00
6051,"FMMP2015","MBO",10/6/2015 0:00:00,"H1",5.00
6052,"FMMP2015","MBO",10/6/2015 0:00:00,"H2",5.00
6053,"FMMP2015","MBO",10/6/2015 0:00:00,"N1",5.00
6054,"FMMP2015","MBO",10/6/2015 0:00:00,"N3",5.00
6055,"FMMP2015","MBO",10/7/2015 0:00:00,"A1",5.00
6056,"FMMP2015","MBO",10/7/2015 0:00:00,"A2",5.00
6057,"FMMP2015","MBO",10/7/2015 0:00:00,"B2",5.00
6058,"FMMP2015","MBO",10/7/2015 0:00:00,"B3",5.00
6059,"FMMP2015","MBO",10/7/2015 0:00:00,"C1",5.00
6060,"FMMP2015","MBO",10/7/2015 0:00:00,"C2",5.00
6061,"FMMP2015","MBO",10/7/2015 0:00:00,"D1",5.00
6062,"FMMP2015","MBO",10/7/2015 0:00:00,"D2",5.00
6063,"FMMP2015","MBO",10/7/2015 0:00:00,"D3",5.00
6064,"FMMP2015","MBO",10/7/2015 0:00:00,"D4",5.00
6065,"FMMP2015","MBO",10/7/2015 0:00:00,"E1",5.00
6066,"FMMP2015","MBO",10/7/2015 0:00:00,"E2",5.00
6067,"FMMP2015","MBO",10/7/2015 0:00:00,"H1",5.00
6068,"FMMP2015","MBO",10/7/2015 0:00:00,"H2",5.00
6069,"FMMP2015","MBO",10/7/2015 0:00:00,"N1",5.00
6070,"FMMP2015","MBO",10/7/2015 0:00:00,"N3",5.00
6071,"FMMP2015","MBO",10/8/2015 0:00:00,"A1",5.00
6072,"FMMP2015","MBO",10/8/2015 0:00:00,"A2",5.00
6073,"FMMP2015","MBO",10/8/2015 0:00:00,"B2",5.00
6074,"FMMP2015","MBO",10/8/2015 0:00:00,"B3",5.00
6075,"FMMP2015","MBO",10/8/2015 0:00:00,"C1",5.00
6076,"FMMP2015","MBO",10/8/2015 0:00:00,"C2",5.00
6077,"FMMP2015","MBO",10/8/2015 0:00:00,"D1",5.00
6078,"FMMP2015","MBO",10/8/2015 0:00:00,"D2",5.00
6079,"FMMP2015","MBO",10/8/2015 0:00:00,"D3",5.00
6080,"FMMP2015","MBO",10/8/2015 0:00:00,"D4",5.00
6081,"FMMP2015","MBO",10/8/2015 0:00:00,"E1",5.00
6082,"FMMP2015","MBO",10/8/2015 0:00:00,"E2",5.00
6083,"FMMP2015","MBO",10/8/2015 0:00:00,"H1",5.00
6084,"FMMP2015","MBO",10/8/2015 0:00:00,"H2",5.00
6085,"FMMP2015","MBO",10/8/2015 0:00:00,"N1",5.00
6086,"FMMP2015","MBO",10/8/2015 0:00:00,"N3",5.00
6087,"FMMP2015","MBO",10/10/2015 0:00:00,"A1",5.00
6088,"FMMP2015","MBO",10/10/2015 0:00:00,"A2",5.00
6089,"FMMP2015","MBO",10/10/2015 0:00:00,"B2",5.00
6090,"FMMP2015","MBO",10/10/2015 0:00:00,"B3",5.00
6091,"FMMP2015","MBO",10/10/2015 0:00:00,"C1",5.00
6092,"FMMP2015","MBO",10/10/2015 0:00:00,"C2",5.00
6093,"FMMP2015","MBO",10/10/2015 0:00:00,"D1",5.00
6094,"FMMP2015","MBO",10/10/2015 0:00:00,"D2",5.00
6095,"FMMP2015","MBO",10/10/2015 0:00:00,"D3",5.00
6096,"FMMP2015","MBO",10/10/2015 0:00:00,"D4",5.00
6097,"FMMP2015","MBO",10/10/2015 0:00:00,"E1",5.00
6098,"FMMP2015","MBO",10/10/2015 0:00:00,"E2",2.50
6099,"FMMP2015","MBO",10/10/2015 0:00:00,"H1",5.00
6100,"FMMP2015","MBO",10/10/2015 0:00:00,"H2",5.00
6101,"FMMP2015","MBO",10/10/2015 0:00:00,"N1",5.00
6102,"FMMP2015","MBO",10/10/2015 0:00:00,"N3",5.00
6103,"FMMP2015","MBO",10/11/2015 0:00:00,"A1",5.00
6104,"FMMP2015","MBO",10/11/2015 0:00:00,"A2",5.00
6105,"FMMP2015","MBO",10/11/2015 0:00:00,"B2",3.50
6106,"FMMP2015","MBO",10/11/2015 0:00:00,"B3",3.50
6107,"FMMP2015","MBO",10/11/2015 0:00:00,"C1",5.00
6108,"FMMP2015","MBO",10/11/2015 0:00:00,"C2",5.00
6109,"FMMP2015","MBO",10/11/2015 0:00:00,"D1",5.00
6110,"FMMP2015","MBO",10/11/2015 0:00:00,"D2",5.00
6111,"FMMP2015","MBO",10/11/2015 0:00:00,"D3",5.00
6112,"FMMP2015","MBO",10/11/2015 0:00:00,"D4",5.00
6113,"FMMP2015","MBO",10/11/2015 0:00:00,"E1",5.00
6114,"FMMP2015","MBO",10/11/2015 0:00:00,"E2",5.00
6115,"FMMP2015","MBO",10/11/2015 0:00:00,"H1",5.00
6116,"FMMP2015","MBO",10/11/2015 0:00:00,"H2",5.00
6117,"FMMP2015","MBO",10/11/2015 0:00:00,"N1",3.50
6118,"FMMP2015","MBO",10/11/2015 0:00:00,"N3",3.50
6119,"FMMP2015","MBO",10/12/2015 0:00:00,"A1",5.00
6120,"FMMP2015","MBO",10/12/2015 0:00:00,"A2",5.00
6121,"FMMP2015","MBO",10/12/2015 0:00:00,"B2",5.00
6122,"FMMP2015","MBO",10/12/2015 0:00:00,"B3",5.00
6123,"FMMP2015","MBO",10/12/2015 0:00:00,"C1",5.00
6124,"FMMP2015","MBO",10/12/2015 0:00:00,"C2",5.00
6125,"FMMP2015","MBO",10/12/2015 0:00:00,"D1",5.00
6126,"FMMP2015","MBO",10/12/2015 0:00:00,"D2",5.00
6127,"FMMP2015","MBO",10/12/2015 0:00:00,"D3",5.00
6128,"FMMP2015","MBO",10/12/2015 0:00:00,"D4",5.00
6129,"FMMP2015","MBO",10/12/2015 0:00:00,"E1",5.00
6130,"FMMP2015","MBO",10/12/2015 0:00:00,"E2",5.00
6131,"FMMP2015","MBO",10/12/2015 0:00:00,"H1",5.00
6132,"FMMP2015","MBO",10/12/2015 0:00:00,"H2",5.00
6133,"FMMP2015","MBO",10/12/2015 0:00:00,"N1",5.00
6134,"FMMP2015","MBO",10/12/2015 0:00:00,"N3",5.00
6135,"FMMP2015","MBO",10/13/2015 0:00:00,"A1",4.50
6136,"FMMP2015","MBO",10/13/2015 0:00:00,"A2",4.50
6137,"FMMP2015","MBO",10/13/2015 0:00:00,"B2",4.50
6138,"FMMP2015","MBO",10/13/2015 0:00:00,"B3",4.50
6139,"FMMP2015","MBO",10/13/2015 0:00:00,"C1",4.50
6140,"FMMP2015","MBO",10/13/2015 0:00:00,"C2",4.50
6141,"FMMP2015","MBO",10/13/2015 0:00:00,"D1",4.50
6142,"FMMP2015","MBO",10/13/2015 0:00:00,"D2",4.50
6143,"FMMP2015","MBO",10/13/2015 0:00:00,"D3",4.50
6144,"FMMP2015","MBO",10/13/2015 0:00:00,"D4",4.50
6145,"FMMP2015","MBO",10/13/2015 0:00:00,"E1",4.50
6146,"FMMP2015","MBO",10/13/2015 0:00:00,"E2",4.50
6147,"FMMP2015","MBO",10/13/2015 0:00:00,"H1",4.50
6148,"FMMP2015","MBO",10/13/2015 0:00:00,"H2",4.50
6149,"FMMP2015","MBO",10/13/2015 0:00:00,"N1",4.50
6150,"FMMP2015","MBO",10/13/2015 0:00:00,"N3",4.50
6151,"FMMP2015","MBO",10/14/2015 0:00:00,"A1",5.00
6152,"FMMP2015","MBO",10/14/2015 0:00:00,"A2",5.00
6153,"FMMP2015","MBO",10/14/2015 0:00:00,"B2",3.00
6154,"FMMP2015","MBO",10/14/2015 0:00:00,"B3",3.00
6155,"FMMP2015","MBO",10/14/2015 0:00:00,"C1",5.00
6156,"FMMP2015","MBO",10/14/2015 0:00:00,"C2",5.00
6157,"FMMP2015","MBO",10/14/2015 0:00:00,"D1",5.00
6158,"FMMP2015","MBO",10/14/2015 0:00:00,"D2",5.00
6159,"FMMP2015","MBO",10/14/2015 0:00:00,"D3",5.00
6160,"FMMP2015","MBO",10/14/2015 0:00:00,"D4",5.00
6161,"FMMP2015","MBO",10/14/2015 0:00:00,"E1",5.00
6162,"FMMP2015","MBO",10/14/2015 0:00:00,"E2",5.00
6163,"FMMP2015","MBO",10/14/2015 0:00:00,"H1",5.00
6164,"FMMP2015","MBO",10/14/2015 0:00:00,"H2",5.00
6165,"FMMP2015","MBO",10/14/2015 0:00:00,"N1",3.00
6166,"FMMP2015","MBO",10/14/2015 0:00:00,"N3",3.00
6167,"FMMP2015","MBO",10/15/2015 0:00:00,"A1",3.00
6168,"FMMP2015","MBO",10/15/2015 0:00:00,"A2",3.00
6169,"FMMP2015","MBO",10/15/2015 0:00:00,"B2",2.50
6170,"FMMP2015","MBO",10/15/2015 0:00:00,"B3",2.50
6171,"FMMP2015","MBO",10/15/2015 0:00:00,"C1",3.00
6172,"FMMP2015","MBO",10/15/2015 0:00:00,"C2",3.00
6173,"FMMP2015","MBO",10/15/2015 0:00:00,"D1",3.00
6174,"FMMP2015","MBO",10/15/2015 0:00:00,"D2",3.00
6175,"FMMP2015","MBO",10/15/2015 0:00:00,"D3",3.00
6176,"FMMP2015","MBO",10/15/2015 0:00:00,"D4",3.00
6177,"FMMP2015","MBO",10/15/2015 0:00:00,"E1",3.00
6178,"FMMP2015","MBO",10/15/2015 0:00:00,"E2",3.00
6179,"FMMP2015","MBO",10/15/2015 0:00:00,"H1",3.00
6180,"FMMP2015","MBO",10/15/2015 0:00:00,"H2",3.00
6181,"FMMP2015","MBO",10/15/2015 0:00:00,"N1",2.50
6182,"FMMP2015","MBO",10/15/2015 0:00:00,"N3",2.50
6183,"FMMP2015","MBO",10/16/2015 0:00:00,"A1",5.00
6184,"FMMP2015","MBO",10/16/2015 0:00:00,"A2",5.00
6185,"FMMP2015","MBO",10/16/2015 0:00:00,"B2",3.00
6186,"FMMP2015","MBO",10/16/2015 0:00:00,"B3",3.00
6187,"FMMP2015","MBO",10/16/2015 0:00:00,"C1",5.00
6188,"FMMP2015","MBO",10/16/2015 0:00:00,"C2",5.00
6189,"FMMP2015","MBO",10/16/2015 0:00:00,"D1",5.00
6190,"FMMP2015","MBO",10/16/2015 0:00:00,"D2",5.00
6191,"FMMP2015","MBO",10/16/2015 0:00:00,"D3",5.00
6192,"FMMP2015","MBO",10/16/2015 0:00:00,"D4",5.00
6193,"FMMP2015","MBO",10/16/2015 0:00:00,"E1",5.00
6194,"FMMP2015","MBO",10/16/2015 0:00:00,"E2",5.00
6195,"FMMP2015","MBO",10/16/2015 0:00:00,"H1",5.00
6196,"FMMP2015","MBO",10/16/2015 0:00:00,"H2",5.00
6197,"FMMP2015","MBO",10/16/2015 0:00:00,"N1",3.00
6198,"FMMP2015","MBO",10/16/2015 0:00:00,"N3",3.00
6199,"FMMP2015","MBO",10/18/2015 0:00:00,"A1",5.00
6200,"FMMP2015","MBO",10/18/2015 0:00:00,"A2",5.00
6201,"FMMP2015","MBO",10/18/2015 0:00:00,"B2",4.50
6202,"FMMP2015","MBO",10/18/2015 0:00:00,"B3",5.00
6203,"FMMP2015","MBO",10/18/2015 0:00:00,"C1",5.00
6204,"FMMP2015","MBO",10/18/2015 0:00:00,"C2",5.00
6205,"FMMP2015","MBO",10/18/2015 0:00:00,"D1",5.00
6206,"FMMP2015","MBO",10/18/2015 0:00:00,"D2",5.00
6207,"FMMP2015","MBO",10/18/2015 0:00:00,"D3",5.00
6208,"FMMP2015","MBO",10/18/2015 0:00:00,"D4",5.00
6209,"FMMP2015","MBO",10/18/2015 0:00:00,"E1",5.00
6210,"FMMP2015","MBO",10/18/2015 0:00:00,"E2",5.00
6211,"FMMP2015","MBO",10/18/2015 0:00:00,"H1",5.00
6212,"FMMP2015","MBO",10/18/2015 0:00:00,"H2",5.00
6213,"FMMP2015","MBO",10/18/2015 0:00:00,"N1",4.50
6214,"FMMP2015","MBO",10/18/2015 0:00:00,"N3",5.00
6215,"FMMP2015","MBO",10/19/2015 0:00:00,"A1",5.00
6216,"FMMP2015","MBO",10/19/2015 0:00:00,"A2",5.00
6217,"FMMP2015","MBO",10/19/2015 0:00:00,"B2",1.00
6218,"FMMP2015","MBO",10/19/2015 0:00:00,"B3",1.00
6219,"FMMP2015","MBO",10/19/2015 0:00:00,"C1",5.00
6220,"FMMP2015","MBO",10/19/2015 0:00:00,"C2",5.00
6221,"FMMP2015","MBO",10/19/2015 0:00:00,"D1",5.00
6222,"FMMP2015","MBO",10/19/2015 0:00:00,"D2",5.00
6223,"FMMP2015","MBO",10/19/2015 0:00:00,"D3",5.00
6224,"FMMP2015","MBO",10/19/2015 0:00:00,"D4",5.00
6225,"FMMP2015","MBO",10/19/2015 0:00:00,"E1",5.00
6226,"FMMP2015","MBO",10/19/2015 0:00:00,"E2",5.00
6227,"FMMP2015","MBO",10/19/2015 0:00:00,"H1",5.00
6228,"FMMP2015","MBO",10/19/2015 0:00:00,"H2",5.00
6229,"FMMP2015","MBO",10/19/2015 0:00:00,"N1",1.00
6230,"FMMP2015","MBO",10/19/2015 0:00:00,"N3",1.00
6231,"FMMP2015","MBO",10/20/2015 0:00:00,"A1",5.00
6232,"FMMP2015","MBO",10/20/2015 0:00:00,"A2",5.00
6233,"FMMP2015","MBO",10/20/2015 0:00:00,"B2",5.00
6234,"FMMP2015","MBO",10/20/2015 0:00:00,"B3",5.00
6235,"FMMP2015","MBO",10/20/2015 0:00:00,"C1",5.00
6236,"FMMP2015","MBO",10/20/2015 0:00:00,"C2",5.00
6237,"FMMP2015","MBO",10/20/2015 0:00:00,"D1",5.00
6238,"FMMP2015","MBO",10/20/2015 0:00:00,"D2",5.00
6239,"FMMP2015","MBO",10/20/2015 0:00:00,"D3",5.00
6240,"FMMP2015","MBO",10/20/2015 0:00:00,"D4",5.00
6241,"FMMP2015","MBO",10/20/2015 0:00:00,"E1",5.00
6242,"FMMP2015","MBO",10/20/2015 0:00:00,"E2",5.00
6243,"FMMP2015","MBO",10/20/2015 0:00:00,"H1",5.00
6244,"FMMP2015","MBO",10/20/2015 0:00:00,"H2",5.00
6245,"FMMP2015","MBO",10/20/2015 0:00:00,"N1",5.00
6246,"FMMP2015","MBO",10/20/2015 0:00:00,"N3",5.00
6247,"FMMP2015","MBO",10/21/2015 0:00:00,"A1",5.00
6248,"FMMP2015","MBO",10/21/2015 0:00:00,"A2",5.00
6249,"FMMP2015","MBO",10/21/2015 0:00:00,"B2",5.00
6250,"FMMP2015","MBO",10/21/2015 0:00:00,"B3",5.00
6251,"FMMP2015","MBO",10/21/2015 0:00:00,"C1",5.00
6252,"FMMP2015","MBO",10/21/2015 0:00:00,"C2",5.00
6253,"FMMP2015","MBO",10/21/2015 0:00:00,"D1",5.00
6254,"FMMP2015","MBO",10/21/2015 0:00:00,"D2",5.00
6255,"FMMP2015","MBO",10/21/2015 0:00:00,"D3",5.00
6256,"FMMP2015","MBO",10/21/2015 0:00:00,"D4",5.00
6257,"FMMP2015","MBO",10/21/2015 0:00:00,"E1",5.00
6258,"FMMP2015","MBO",10/21/2015 0:00:00,"E2",5.00
6259,"FMMP2015","MBO",10/21/2015 0:00:00,"H1",5.00
6260,"FMMP2015","MBO",10/21/2015 0:00:00,"H2",5.00
6261,"FMMP2015","MBO",10/21/2015 0:00:00,"N1",5.00
6262,"FMMP2015","MBO",10/21/2015 0:00:00,"N3",5.00
6263,"FMMP2015","MBO",10/22/2015 0:00:00,"A1",4.50
6264,"FMMP2015","MBO",10/22/2015 0:00:00,"A2",4.50
6265,"FMMP2015","MBO",10/22/2015 0:00:00,"B2",4.50
6266,"FMMP2015","MBO",10/22/2015 0:00:00,"B3",4.50
6267,"FMMP2015","MBO",10/22/2015 0:00:00,"C1",4.50
6268,"FMMP2015","MBO",10/22/2015 0:00:00,"C2",4.50
6269,"FMMP2015","MBO",10/22/2015 0:00:00,"D1",4.50
6270,"FMMP2015","MBO",10/22/2015 0:00:00,"D2",4.50
6271,"FMMP2015","MBO",10/22/2015 0:00:00,"D3",4.50
6272,"FMMP2015","MBO",10/22/2015 0:00:00,"D4",4.50
6273,"FMMP2015","MBO",10/22/2015 0:00:00,"E1",4.50
6274,"FMMP2015","MBO",10/22/2015 0:00:00,"E2",4.50
6275,"FMMP2015","MBO",10/22/2015 0:00:00,"H1",4.50
6276,"FMMP2015","MBO",10/22/2015 0:00:00,"H2",4.50
6277,"FMMP2015","MBO",10/22/2015 0:00:00,"N1",4.50
6278,"FMMP2015","MBO",10/22/2015 0:00:00,"N3",4.50
6279,"FMMP2015","MBO",10/23/2015 0:00:00,"A1",5.00
6280,"FMMP2015","MBO",10/23/2015 0:00:00,"A2",5.00
6281,"FMMP2015","MBO",10/23/2015 0:00:00,"B2",5.00
6282,"FMMP2015","MBO",10/23/2015 0:00:00,"B3",5.00
6283,"FMMP2015","MBO",10/23/2015 0:00:00,"C1",5.00
6284,"FMMP2015","MBO",10/23/2015 0:00:00,"C2",5.00
6285,"FMMP2015","MBO",10/23/2015 0:00:00,"D1",5.00
6286,"FMMP2015","MBO",10/23/2015 0:00:00,"D2",5.00
